type,sugar,freeSO2,totalSO2,density,pH,alcohol,quality
2,4.2,51,144,0.991,3.01,12.3,6
2,9.1,31,150,0.9953,3.12,9.9,7
2,1.6,39,128,0.9924,3.24,10.1,5
2,8.8,39,184,0.9969,3.09,9.2,6
2,1.4,16,135,0.9928,3.08,10.4,7
2,4.2,38,165,0.9945,3.2,9.1,5
2,10.3,28,99,0.9967,3.12,10,6
2,12.4,6,37,0.9944,3.13,11.5,6
2,2.2,59,153,0.9928,3.08,9.8,5
2,2.2,61,154,0.9929,3.08,9.8,6
2,5.2,44,179,0.9948,3.19,9.4,6
2,10.8,77,194,0.9976,3.05,8.7,5
2,2.7,26,107,0.9912,3.32,11.6,7
2,16.3,44,181,0.9987,3.04,8.8,5
2,2.7,49,151,0.99,3.16,12.7,7
2,1.9,39,138,0.991,3.17,11.7,7
2,1.8,47,185,0.9933,3.13,10.2,6
2,1.8,47,187,0.9933,3.13,10.2,6
2,2.8,48,153,0.9899,3.15,12.7,7
2,2.7,26,107,0.9912,3.32,11.6,7
2,6,42,134,0.9912,3.38,12.3,7
2,10.8,77,194,0.9976,3.05,8.7,5
2,4.2,25,111,0.994,3.35,9.4,5
2,6.4,44,168,0.9947,3.13,10.1,6
2,10.7,26,81,0.9954,2.86,9.7,6
2,1.6,32,134,0.993,3.42,10.1,7
2,10.7,26,81,0.9954,2.86,9.7,6
2,7.9,38,157,0.9963,3.13,8.9,6
2,1.7,37,136,0.992,3.47,10.8,7
2,2.1,42,121,0.9926,3.42,10.8,7
2,5.8,25,136,0.995,3.19,9.5,6
2,14.5,6,148,0.9983,2.94,9.1,5
2,1.2,48,119,0.992,3.32,10.9,6
2,10.1,28,152,0.9968,3.2,9.4,5
2,1.1,10,131,0.9905,2.97,10.8,5
2,1,9,131,0.9904,2.97,10.8,5
2,0.9,7,140,0.9926,3.45,10.5,7
2,10.1,28,152,0.9968,3.2,9.4,5
2,4.9,26,127,0.9928,3.17,10.8,6
2,11.4,31,115,0.9949,3.35,10.5,8
2,1.4,14,55,0.9909,3.08,11.5,7
2,1.4,36,160,0.9937,3.11,9.4,6
2,1.4,31,106,0.9914,2.88,10.8,6
2,1.1,10,131,0.9905,2.97,10.8,5
2,1,9,131,0.9904,2.97,10.8,5
2,1.5,34,134,0.9924,2.99,9.8,6
2,1.5,34,134,0.9924,2.99,9.8,6
2,7.5,38,158,0.9965,3.43,9.6,5
2,7.5,38,158,0.9965,3.43,9.6,5
2,17.75,48,161,0.9993,3.34,9.5,5
2,5.7,12,94,0.9965,3.48,10.7,6
2,3.2,29,119,0.9908,3.25,12.4,8
2,4.3,9,95,0.992,3.09,11.1,6
2,11,37,133,0.9978,2.99,8.8,5
2,10.9,38,133,0.9978,3,8.7,5
2,10.9,38,133,0.9978,3,8.7,5
2,11,37,133,0.9978,2.99,8.8,5
2,2.4,18,101,0.9912,3.21,11.7,7
2,1.9,52,195,0.9928,3.23,10.9,6
2,1.8,52,190,0.9928,3.23,10.8,6
2,1.4,33,135,0.993,3.12,9.6,6
2,16.8,59,222,0.9993,3.18,9,5
2,8.9,50,171,0.9965,2.85,9,5
2,6.6,22,141,0.9937,3.36,10.4,6
2,1.1,3,64,0.9913,3.23,11.4,5
2,1.4,27,128,0.9934,3.26,9.3,5
2,13.3,49,130,0.9952,3.33,11,8
2,10.4,22,177,0.9983,3.32,9.1,4
2,6.2,31,228,0.9957,3.23,9.4,6
2,6.2,31,228,0.9957,3.23,9.4,6
2,1.2,23,99,0.9916,3.18,10.5,6
2,18.05,35,144,0.9999,3.22,8.8,5
2,18.05,35,144,0.9999,3.22,8.8,5
2,4.8,16,131,0.9936,3.26,10.7,6
2,12.6,45,187,0.9972,3.33,9.5,5
2,4.5,46,150,0.9933,3.43,10.9,6
2,4.5,34,140,0.9934,3.49,10.8,6
2,4.7,39,133,0.9931,3.41,10.8,7
2,11.9,25,148,0.9976,3.1,9.2,5
2,5,48,198,0.9937,3.3,10.3,5
2,5.8,49,197,0.9937,3.3,10.3,5
2,1.2,33,127,0.991,3.34,11,7
2,12.9,34,189,0.9979,3.25,9,4
2,13.9,68,179,0.9971,3.36,10.4,6
2,11.5,34,163,0.9969,3.31,9.5,5
2,11.4,32,166,0.9968,3.31,9.5,5
2,7.8,44,166,0.9961,3.24,9,5
2,1.1,7,151,0.993,3.09,9.5,4
2,12.2,57,146,0.9973,3.16,9,6
2,5.9,34,190,0.9944,3.16,10,5
2,14.4,35,189,0.9986,3.07,9.1,7
2,14.4,35,189,0.9986,3.07,9.1,7
2,14.4,35,189,0.9986,3.07,9.1,7
2,14.4,35,189,0.9986,3.07,9.1,7
2,12.3,34,134,0.9972,3.34,9.5,6
2,2.5,70,138,0.9917,3.33,11.4,7
2,5.3,30,117,0.992,3.11,12.2,6
2,4.9,27,95,0.9932,3.04,11.3,6
2,3.2,14,136,0.9936,3.25,10.2,5
2,3.1,41,188,0.9915,3.24,11.3,5
2,1.4,122.5,234.5,0.9922,3.15,10,4
2,1.9,12,86,0.9934,3.15,9.4,5
2,14,47,133,0.9952,3.37,12.2,7
2,8.3,23,188,0.9972,3.4,9.2,4
2,1.9,12,86,0.9934,3.15,9.4,5
2,7.4,49,182,0.9958,3.35,9.6,6
2,1.4,24,130,0.9944,3.28,9.5,5
2,1.7,38,195,0.9908,3.35,12.5,6
2,7.4,49,182,0.9958,3.35,9.6,6
2,1.3,37,173,0.9925,3.35,10,6
2,11.6,60,211,0.9966,3.18,9.3,5
2,9.2,34,199,0.9972,3.14,9.3,6
2,1.7,22,101,0.9912,3.29,11.6,6
2,14.5,46,150,0.995,3.38,12.5,8
2,2.1,18,130,0.9928,3.36,10.6,6
2,10.7,57,206,0.9968,3.08,9.4,5
2,6.9,44,201,0.9955,3.19,9.1,6
2,12,48,224,0.9981,3.23,9,6
2,4.75,23,94,0.991,3.42,11.8,7
2,4.75,23,94,0.991,3.42,11.8,7
2,4.75,23,94,0.991,3.42,11.8,7
2,1.4,64,159,0.992,3.17,10,5
2,1.3,12,171,0.9931,3.06,9.7,5
2,11.3,30,165,0.997,3.24,9.5,6
2,4.5,61,174,0.9948,3.12,9.4,5
2,1.7,50,183,0.9923,3.03,11.2,5
2,13.2,54,201,0.9976,3.25,9,5
2,5.5,21,114,0.9938,3.3,10.7,7
2,13,22,193,0.9984,3.08,9,4
2,10.7,61,222,0.9972,3.14,9.1,6
2,2,34,125,0.9922,3.26,10.8,7
2,1.9,25,136,0.9935,3.31,10.1,4
2,6.4,36,198,0.9944,3.17,9.9,6
2,6.3,36,191,0.9942,3.17,9.8,5
2,6.3,34,185,0.9944,3.17,9.8,5
2,17.5,51,225,0.9997,3.16,9.5,6
2,14.7,49,198,0.9977,3.23,9.5,5
2,1,22,94,0.9912,3.23,11.1,6
2,14.8,62,204,0.9982,3.06,9.5,5
2,14.8,62,204,0.9982,3.06,9.5,5
2,14.2,62,204,0.9983,3.06,9.4,5
2,13.1,29,197,0.998,3.06,9.7,5
2,2.4,19,135,0.9894,3.41,13.9,7
2,1.2,20,84,0.9927,3.22,10.1,4
2,1.1,30,110,0.9917,3.12,10.5,6
2,3.6,18,115,0.9904,3.42,12.6,6
2,6.1,13,41,0.993,2.89,10.9,5
2,6.3,50,218,0.9941,3.15,10,5
2,4.4,57,166,0.9943,3.13,11.2,6
2,13.9,44,130,0.99855,3.11,10,6
2,1,13,98,0.99345,3.14,9.2,5
2,12.1,51,172,0.998,3.35,9.5,5
2,1.6,31,128,0.9916,3.1,12.3,6
2,1.6,31,128,0.9916,3.1,12.3,6
2,7.5,57,213,0.99475,3.32,10,5
2,2.7,39,187,0.99325,3.41,10.8,6
2,1.7,41,150,0.9933,3.49,10.5,7
2,9.2,22,221,0.9969,3.06,9.2,6
2,18.75,34,157,1.0002,2.96,9.1,5
2,1.7,41,150,0.9933,3.49,10.5,7
2,1.8,35,127,0.9937,3.45,10.2,7
2,9,62,178,0.99685,3.02,8.9,5
2,1.5,15,182,0.99455,3.5,10.4,5
2,1.6,23,128,0.9917,3.37,11.7,6
2,1.3,29,89,0.99035,3.26,12.4,8
2,1.8,23,122,0.9914,3.14,10.9,7
2,1.2,35,136,0.99225,3.15,10.2,5
2,2.8,41,114,0.99155,3.37,11.7,7
2,8,19,101,0.9954,2.99,9.4,5
2,5.3,42,157,0.99455,3.35,10.5,5
2,0.8,12,188,0.9924,3.12,9.4,5
2,13.8,25,139,0.99695,3.35,10.4,6
2,10,78,240,0.99655,3.25,9.5,6
2,6,14,49,0.9934,3.01,11.1,7
2,14.4,40,183,0.998,3.02,9.1,6
2,9.8,28,191,0.9971,3.28,9.2,5
2,5.5,15,129,0.9948,3.14,9.6,6
2,14.4,40,183,0.998,3.02,9.1,6
2,9.8,28,191,0.9971,3.28,9.2,5
2,3.8,40,142,0.99215,3.17,10.8,7
2,5.5,15,129,0.9948,3.14,9.6,6
2,4.6,5,19,0.9915,3.31,12.6,3
2,1.5,21,57,0.99115,3.44,11,6
2,2,26,136,0.9932,3.28,10.2,6
2,12.5,38,152,0.9977,3.33,9.4,5
2,7.5,24,160,0.99535,3.17,10,5
2,2.1,34,113,0.99165,3.26,12.2,6
2,8.5,31,253,0.9953,3.22,10.5,6
2,7.6,56,177,0.9928,3.04,11.5,6
2,8.1,44,176,0.9958,3.3,9.8,6
2,7.35,51,175,0.9928,3.04,11.4,6
2,7.6,56,177,0.9928,3.04,11.5,6
2,10,78,167,0.9964,3.15,10.2,6
2,14,83,160,0.9987,3.16,9.4,6
2,8.5,31,253,0.9953,3.22,10.5,6
2,2.2,14,138,0.9932,3.09,9.1,5
2,1.8,32,107,0.9907,3.25,12.2,7
2,11.1,45,175,0.99755,3.42,9.5,5
2,15.2,68,178,0.99935,3.4,9.3,6
2,1.2,55,136,0.9932,3.3,9.8,7
2,1.2,54,134,0.9932,3.3,9.8,7
2,8.1,44,176,0.9958,3.3,9.8,6
2,8.1,42,173,0.99585,3.3,9.8,6
2,19.3,55,247,1.00055,3,8.7,5
2,18.6,38,128,0.9985,3.37,10.2,6
2,5,36,168,0.99505,3.22,9.5,6
2,1.6,35,135,0.992,2.94,11,6
2,13.4,81,238,0.9988,3.08,9.2,5
2,1.6,7,46,0.99175,3.21,10.9,6
2,8.8,41,113,0.9962,3.42,9.3,7
2,8.8,41,113,0.9962,3.42,9.3,7
2,5.2,29,120,0.9942,3.41,9.8,7
2,1.1,58,140,0.9927,3.12,9.3,7
2,1.1,61,144,0.9927,3.12,9.3,7
2,16.7,49,172,0.99985,3.4,9.4,5
2,10.6,28,124,0.997,3.2,10.4,9
2,2.2,29,104,0.9918,3.24,12.1,6
2,1.5,18,98,0.99215,3.02,11,6
2,13.7,47,197,0.99865,3.12,9,5
2,15,59,178,0.9992,3.37,9.5,7
2,14.1,43,145,1.0006,3.28,8.8,8
2,1.4,7,55,0.99135,3.37,11.2,4
2,9.5,44,213,0.99715,3.08,9.3,6
2,15,59,178,0.9992,3.37,9.5,7
2,14.1,43,145,1.0006,3.28,8.8,8
2,13.7,47,197,0.99865,3.12,9,5
2,10.6,31,119,0.99815,3.27,9.3,6
2,11,31,117,0.99815,3.27,9.2,6
2,11,31,117,0.99815,3.27,9.2,6
2,7,26,116,0.9949,3.46,10,7
2,10.6,31,119,0.99815,3.27,9.3,6
2,11,31,117,0.99815,3.27,9.2,6
2,2,28,92,0.99225,3.39,10.9,7
2,4.9,34,144,0.99445,3.1,10,5
2,2,28,92,0.99225,3.39,10.9,7
2,1.4,38,173,0.99335,3.03,9.3,5
2,7.3,37,157,0.99625,3.09,9,5
2,8.8,42,215,0.9971,3.02,9.2,6
2,12.5,47,153,0.9983,3.28,9.6,6
2,4.8,30,113,0.99445,3.42,9.4,6
2,1.4,14,75,0.99085,3.34,11.1,8
2,11.2,44,161,0.9977,3.06,8.9,6
2,6.8,61,222,0.9953,3.19,9.3,5
2,11.6,57,220,0.99775,3.07,9.3,5
2,11.4,46,165,0.99795,3.41,9.8,7
2,6.6,24,112,0.99505,3.22,9.8,6
2,11.2,44,161,0.9977,3.06,8.9,6
2,13.2,57,205,0.9975,3.17,9.6,5
2,13.1,55,204,0.99745,3.16,9.6,6
2,12,65,246,0.9976,3.15,9,6
2,13.4,57,206,0.99775,3.17,9.5,6
2,6.8,61,222,0.9953,3.19,9.3,5
2,1.5,17,120,0.9932,3.21,9.2,6
2,1.1,9,160,0.99405,3.42,9.1,7
2,16.5,44,166,1,3.38,9.5,6
2,15.6,44,229,0.99785,3.03,10.5,6
2,2.8,24,125,0.9939,3.01,9,5
2,5.1,7,77,0.9939,3.16,11.7,5
2,8.9,27,133,0.99675,3.2,9.1,5
2,2.8,24,125,0.9939,3.01,9,5
2,8.9,27,133,0.99675,3.2,9.1,5
2,1.6,24,85,0.98965,3.41,12.4,9
2,10.2,28,212,0.9971,2.96,9.2,6
2,5.4,34,104,0.99445,3.3,9.4,5
2,6.2,36,117,0.9945,3.34,9.6,6
2,5.1,7,77,0.9939,3.16,11.7,5
2,7.2,36,167,0.9958,3.26,9.8,6
2,8.1,24,155,0.9956,3.33,10.2,6
2,2,27,139,0.99055,3.28,12.5,9
2,10.7,20,90,0.9959,3.16,10.9,7
2,1.2,21,90,0.9925,3.16,11,7
2,1.7,34,110,0.9963,3.72,10.5,6
2,5.5,34,161,0.9935,3.05,11.5,4
2,2.7,34,108,0.99105,3.36,12.8,8
2,1.3,27,82,0.99045,3.18,12.2,6
2,1.7,34,110,0.9963,3.72,10.5,6
2,4.3,34,108,0.99155,3.14,12.8,8
2,2.1,30,177,0.99085,3.25,11.9,8
2,2.1,30,177,0.99085,3.25,11.9,8
2,2.1,30,177,0.99085,3.25,11.9,8
2,6,12,126,0.9924,3.16,12,7
2,6.3,12,126,0.9924,3.16,12,7
2,13.4,35,169,0.99975,3.12,8.8,7
2,13.4,35,169,0.99975,3.12,8.8,7
2,1.7,33,101,0.99315,3.21,10.8,7
2,1.6,29,118,0.9917,3.3,11,8
2,1.6,29,118,0.9917,3.3,11,8
2,15.4,62,153,0.99845,3.02,9.3,5
2,1.2,17,73,0.9921,3.08,10.8,5
2,13.4,35,169,0.99975,3.12,8.8,7
2,1.8,30,105,0.9909,3.31,11.5,6
2,1.7,33,101,0.99315,3.21,10.8,7
2,13.6,58,166,0.99855,3.1,9.4,5
2,1.3,40,117,0.9934,3.27,9.5,7
2,11.1,41,151,0.9978,3.06,8.6,5
2,1.3,40,117,0.9934,3.27,9.5,7
2,2.1,30,116,0.9949,3.49,10.3,7
2,13.6,58,166,0.99855,3.1,9.4,5
2,13.7,59,169,0.9986,3.1,9.4,5
2,10.2,60,149,0.99725,3.17,10,7
2,4.8,60,166,0.9946,3.18,9.4,5
2,1.7,38,103,0.99255,3.22,10.4,8
2,14.2,57,182,0.9996,3.29,9.1,7
2,6.5,33,163,0.9939,3.36,9.9,6
2,1.7,24,111,0.99,3.24,12.1,6
2,6.5,34,163,0.9937,3.35,9.9,5
2,2.2,26,117,0.9886,3.12,12.5,6
2,1.3,40,117,0.9934,3.27,9.5,7
2,12.6,41,143,1,3.24,8.5,8
2,14.4,49,173,0.9994,3.28,9,7
2,1.2,37,97,0.9926,3.19,10.1,6
2,9.7,11,159,0.9956,3.04,9.4,5
2,11.1,41,151,0.9978,3.06,8.6,5
2,4,24,125,0.9915,3.06,10.7,6
2,1.4,5,33,0.9939,2.89,9.6,3
2,1.3,10,64,0.9932,3.35,10.1,5
2,2.2,28,141,0.993,3.2,10,7
2,4.2,57,119,0.9898,3.28,12.7,9
2,1.6,33,104,0.9921,3.19,10.2,6
2,1.4,37,110,0.9932,3.23,8.9,6
2,2.2,18,111,0.9919,3.41,11.9,8
2,2.2,28,141,0.993,3.2,10,7
2,1.9,9,121,0.9953,3.19,9.9,6
2,6,22,125,0.9928,3.13,11.5,6
2,6,22,125,0.9928,3.13,11.5,6
2,12.2,38,236,0.9976,3.35,9.8,6
2,2.6,20,105,0.9906,3.4,12.2,7
2,1.6,39,173,0.9918,3.19,11.4,6
2,2,34,90,0.99185,3.37,11,7
2,1.6,39,173,0.9918,3.19,11.4,6
2,2,34,90,0.99185,3.37,11,7
2,6.4,43,166,0.994,3.3,9.9,6
2,1.2,40,114,0.9908,3.42,11,7
2,1,38,114,0.9928,3.58,9.4,5
2,1.4,33,128,0.9896,3.12,12.2,7
2,1.2,40,114,0.9908,3.42,11,7
2,1.1,17,67,0.9918,3.23,10.3,6
2,8.7,52,242,0.9952,3.22,10.5,6
2,1.6,12,87,0.9923,3.08,10.5,6
2,1.4,13,67,0.9915,3.05,10.9,6
2,8.5,52,242,0.9952,3.22,10.5,6
2,7.9,30,145,0.9947,3.32,11,7
2,13.2,26,113,0.9983,3.25,9.7,6
2,12.8,63,229,0.9975,3.08,8.9,5
2,7.7,60,206,0.995,3.2,9.6,6
2,2.4,49,159,0.9944,3.02,8.8,8
2,1.6,9,101,0.994,3.06,11.1,4
2,1.3,8,72,0.9944,3.08,10.3,4
2,2.1,30,124,0.9908,3.28,12.2,8
2,9.6,23,159,0.99795,3.32,9.8,4
2,13,46,217,0.9985,3.08,8.8,5
2,5.8,24,144,0.99425,3.15,9.9,5
2,5.6,22,143,0.99425,3.15,9.9,5
2,5.8,22,145,0.9943,3.15,9.9,5
2,0.8,11,30,0.9924,3.36,9.2,5
2,1.2,11.5,88,0.9946,3.24,9.5,4
2,0.8,11,30,0.9924,3.36,9.2,5
2,4.7,36,137,0.995,3.36,10.3,7
2,1.6,23,124,0.9919,2.93,11,6
2,1.4,27,107,0.99,3.06,11.9,6
2,1.1,20,107,0.9923,2.94,10.2,7
2,4.6,59,144,0.9956,3.55,9.4,7
2,10.6,56,153,0.9978,3.13,8.9,6
2,10.6,56,153,0.9978,3.13,8.9,6
2,12.9,69,215,0.9967,3.17,10,6
2,2,50,152,0.9934,3.45,10.7,8
2,2.9,13,100,0.9936,3.28,9.8,5
2,2.8,26,80,0.9932,3.36,9.3,5
2,2.9,52,173,0.9934,3.02,9.5,7
2,12,47,179,0.998,3.58,10,5
2,15,42,115,0.9978,3.15,9,5
2,5.9,21,84,0.9929,3.14,11.9,7
2,12.6,64,230,0.9974,3.08,8.9,5
2,12.5,80,225,0.99685,3.18,10,6
2,7.4,58,205,0.99495,3.26,9.6,5
2,13,64,233,0.99745,3.08,8.9,5
2,6.7,61,230,0.99505,3.12,8.9,5
2,1.4,10,67,0.992,3.08,11.4,5
2,15,42,115,0.9978,3.15,9,5
2,7.3,56,244,0.9956,3.36,10,6
2,15.3,39,194,0.9982,3.06,9.6,7
2,7.5,40,197,0.99485,3.14,9.7,5
2,11.75,61,212,0.9971,3.25,9.5,6
2,1.6,27,88,0.99265,3.54,10,7
2,3.5,31,135,0.9904,3.14,12.2,7
2,8,16,131,0.9965,3.28,8.7,7
2,5,28,105,0.9946,3.52,10.2,7
2,18.2,55,205,0.99965,2.96,9.6,5
2,1.6,24,147,0.9935,2.96,10,5
2,3.2,10,57,0.996,3.36,9.5,4
2,6.4,8,84,0.9942,3.18,11.5,5
2,1.9,15,134,0.9936,3.08,9.5,5
2,9.7,26,143,0.9965,3.08,9.8,6
2,1.4,14,99,0.9928,3.23,10.1,6
2,1.3,39,117,0.9928,2.99,10,5
2,9.7,26,143,0.9965,3.08,9.8,6
2,1.9,15,134,0.9936,3.08,9.5,5
2,1.8,13,133,0.9938,3.07,9.5,5
2,0.9,25,79,0.9926,3.39,10.2,7
2,1.1,25,78,0.9926,3.39,10.2,7
2,15.4,38,174,0.9983,3.03,9,6
2,15.4,38,174,0.9983,3.03,9,6
2,5,34,101,0.992,3.13,12.3,7
2,15.4,38,174,0.9983,3.03,9,6
2,4,23,112,0.9923,3.37,11.6,6
2,12.5,36,152,0.9972,3.28,9.5,6
2,3.2,14,101,0.9928,3.15,11.5,5
2,1.8,43,188,0.9928,3.13,9.6,6
2,17.5,38,153,0.9994,3.24,9,6
2,1.9,23,93,0.991,3.34,12,7
2,1.6,18,68,0.9906,3.33,11.4,7
2,1.5,25,102,0.9894,3.38,12.3,7
2,1.7,24,110,0.9898,3.32,12.6,7
2,17.5,38,153,0.9994,3.24,9,6
2,1.9,23,93,0.991,3.34,12,7
2,1.8,14,114,0.9925,3.32,11.7,6
2,4.3,22,111,0.9956,3.12,9.2,5
2,4.9,47,131,0.9946,3.51,10.3,6
2,7.6,53,189,0.9966,3.25,8.6,5
2,6.7,32,155,0.9951,3.39,10.7,7
2,1.6,10,54,0.9927,3.12,9.8,5
2,1.5,9,55,0.9927,3.12,9.8,6
2,6.7,32,155,0.9951,3.39,10.7,7
2,1.7,15,72,0.9894,3.5,12.5,6
2,4.2,21,77,0.9907,3.41,11.9,6
2,1.6,63,149,0.9925,3.44,10.8,5
2,1.9,29,122,0.9928,3.42,10.5,6
2,5.3,44,161,0.9941,3.12,10.3,6
2,5.2,45,163,0.9941,3.12,10.3,6
2,1.6,63,149,0.9925,3.44,10.8,5
2,8.9,8,117,0.9935,3.06,12,7
2,3.4,41,143,0.9932,2.95,10.2,6
2,1.3,7,69,0.9944,3.14,10.2,4
2,15.2,75,217,0.9972,3.19,9.9,5
2,1.3,9,62,0.994,3.38,10.1,4
2,1.8,24,187,0.9956,3.25,9.5,6
2,1.6,27,154,0.9927,3.05,10.5,6
2,1.3,6,29,0.9924,3.29,10.4,5
2,9.8,33,152,0.9966,3.31,9.5,6
2,17.45,43,184,0.9997,3.05,9.2,6
2,2.1,47,165,0.9936,3.05,10.1,7
2,1.8,16,84,0.9936,3.15,9.8,7
2,6.8,61,216,0.9952,3.09,9.4,5
2,7.1,60,221,0.9952,3.09,9.4,6
2,1.3,18,136,0.9928,3.31,10.4,7
2,3.3,40,153,0.9911,3.34,11.3,6
2,3.3,18,91,0.993,3.42,10.8,6
2,3.3,40,153,0.9911,3.34,11.3,6
2,2.7,30,79,0.9932,3.32,9.3,5
2,1.2,45,199,0.993,3.37,10.3,7
2,1.3,32,146,0.993,3.08,10.5,6
2,1.4,25,109,0.9932,3.11,10.3,6
2,1.7,60,173,0.9932,3.24,11.2,7
2,1.7,31,98,0.9943,3.15,10.3,6
2,11.6,62,210,0.9968,3.19,9.5,5
2,12.6,63,162,0.9994,3.66,8.9,5
2,2.8,19,113,0.9926,3.03,10.2,5
2,11.2,44,136,0.9968,2.98,9.2,5
2,1.4,25,109,0.9932,3.11,10.3,6
2,1.4,47,157,0.9916,2.95,10.5,6
2,1.5,56,189,0.9946,3.21,9.5,6
2,1.5,35,125,0.9925,3.11,11.4,7
2,1.5,35,125,0.9925,3.11,11.4,7
2,7.05,54,188,0.9935,3.25,11.1,8
2,10.6,48,174,0.9962,3.13,10.5,6
2,2.8,23,185,0.9928,3.51,12,6
2,1.6,38,123,0.993,3.38,9.7,6
2,1.6,47,140,0.993,3.32,10.2,6
2,8.2,13,60,0.9956,3.09,9.5,4
2,1.5,51,128,0.9941,3.41,10.4,7
2,11,50,245,0.9972,3.19,9.3,4
2,2.1,24,166,0.9948,3.48,10.5,6
2,7.6,45,232,0.9955,3.35,10,6
2,6.8,44.5,234,0.9972,3.49,10.2,6
2,6.8,44.5,234,0.9972,3.49,10.2,6
2,10.6,33,227,0.9983,2.87,9.1,3
2,1.8,39,148,0.9942,3.16,10.2,6
2,1.5,18,75,0.9936,3.54,10.7,5
2,6,11,77,0.9956,3.21,9.7,5
2,5.3,33,104,0.9953,3.37,9.3,7
2,1.4,13,102,0.9918,3.05,11,5
2,2.1,17,138,0.995,3.22,10.8,4
2,1,19,75,0.992,3.01,10.7,5
2,5.2,18,104,0.9952,3.24,10.7,4
2,19.45,55,243,1.001,2.95,8.8,5
2,1.6,23,94,0.9924,3.16,10.9,7
2,2,24,92,0.9932,3.14,10.5,5
2,1.3,23,107,0.9937,3.29,10,5
2,1.7,5,61,0.9918,3.07,10.4,5
2,1.1,15,75,0.9934,3.03,9.2,5
2,4.7,36,116,0.991,3.31,12.6,6
2,7.5,29,152,0.9962,3.1,9,5
2,1.1,52,123,0.9932,3.03,9.2,6
2,1.3,18,86,0.9908,2.99,11.3,5
2,2.2,17,119,0.9962,3.12,10.3,4
2,1.7,5,61,0.9918,3.07,10.4,5
2,2.2,29,111,0.9941,2.96,10,5
2,1.2,26,111,0.9931,3.51,10.7,6
2,10,35,197,0.9981,3.41,9,5
2,1.2,26,111,0.9931,3.51,10.7,6
2,1.1,48,166,0.9944,3.3,8.7,4
2,2,30,121,0.992,3.09,11.6,7
2,7.5,45,185,0.9966,3.34,9.4,5
2,4,35.5,216,0.9956,3.31,9.5,5
2,4.1,36,202,0.9956,3.3,9.5,5
2,1.9,48,159,0.9949,3.37,10.9,6
2,14.8,32,126,1.0002,3.22,9.7,5
2,5.5,62,172,0.9942,3.08,9.1,6
2,2.6,33,125,0.9923,3.1,11.1,7
2,6.35,9,87,0.9917,2.96,12.6,7
2,1.5,38,147,0.9931,3.35,11,6
2,1.6,32,166,0.992,3,11.3,7
2,14.8,32,126,1.0002,3.22,9.7,5
2,9.1,28,118,0.9953,2.96,10.9,7
2,8,25,192,0.9951,2.97,10.9,5
2,12,27,186,0.9974,3.17,9.3,6
2,3.2,28,124,0.9904,3.22,12.7,7
2,7.7,42,180,0.9974,3.37,10.1,6
2,1.3,43,132,0.9944,3.18,10,5
2,16.3,56,197,1.0004,3.49,9.8,5
2,6.2,29,227,0.9952,3.29,10.1,6
2,4.7,31,118,0.9956,3.43,9,7
2,5.8,52,155,0.995,3.28,9.4,6
2,5.8,52,155,0.995,3.28,9.4,6
2,16.95,43,190,0.9995,3.03,9.2,6
2,5.1,29,142,0.9942,3.36,10.1,7
2,10.2,58,160,0.9977,3.06,8.6,5
2,3.8,21,128,0.992,3.55,11.2,8
2,1.3,39,123,0.992,3.17,11.2,8
2,16.95,43,190,0.9995,3.03,9.2,6
2,4,17,127,0.9934,3.19,10.6,7
2,17.1,62,213,1.0006,3.01,9.3,6
2,14.5,35,178,0.9982,3.05,8.9,6
2,1.2,24,156,0.9928,3.42,10.6,6
2,6.7,29,132,0.9945,3.1,10.6,7
2,8.4,52,183,0.9963,3.09,8.8,5
2,1.3,25,97,0.9906,3.59,11,8
2,8.8,44,139,0.9956,3.32,10.2,6
2,5.1,29,142,0.9942,3.36,10.1,7
2,10.6,32,120,0.9962,3.31,10.1,6
2,2.6,12,120,0.9894,3.39,14,7
2,5.8,52,155,0.995,3.28,9.4,6
2,2.8,45,107,0.9908,3.27,11.8,6
2,1.6,59,148,0.9914,3.44,11.4,5
2,6.7,6,117,0.9938,3.12,10.7,5
2,10.2,58,160,0.9977,3.06,8.6,5
2,4.9,25,191,0.9922,3.51,11.5,7
2,3.8,21,128,0.992,3.55,11.2,8
2,2,27,87,0.9903,3.3,12.6,7
2,1.7,13,76,0.9893,3.21,12.6,7
2,2.4,18,151,0.9952,3.04,9.3,4
2,2,27,87,0.9903,3.3,12.6,7
2,1.3,15,96,0.9912,3.06,12.1,6
2,12,55,177,0.9983,3.52,9.9,6
2,1.6,22,102,0.9937,3.28,10.7,5
2,1.4,5,26,0.9932,3.26,10,4
2,2.2,33,96,0.9928,3.13,10.4,8
2,1.4,11,64,0.9922,3.29,10.5,5
2,8.3,33,216,0.9976,3.31,9.7,5
2,1.4,11,64,0.9922,3.29,10.5,5
2,12.9,26,138,0.9974,3.28,9,5
2,12.4,34,106,0.998,3.54,9.2,6
2,1.6,30,117,0.9931,3.17,10.1,6
2,1.45,40,89,0.9911,3.35,11.4,7
2,1.6,11,124,0.9944,2.93,10.8,5
2,1.5,19,135,0.9937,2.96,10.9,5
2,13,33,182,0.9974,3.2,9.2,6
2,1.95,73,166,0.989,3.12,12.9,7
2,5.85,24,99,0.992,3.23,12,7
2,1.3,21,100,0.9928,3.27,9.5,5
2,5.3,33,117,0.9918,3.06,11.8,7
2,1.2,36,159,0.9936,3.19,9.1,6
